#True quantities 
# 
#recruitment 
NA 99891.08 99694.2 99012.4 97933.55 96879.02 95340.23 93604.86 91721.93 89248.99 86832.28 84236.5 81149.3 77995.07 74860.27 71516.47 68379.94 65781.47 63594.41 61727.86 60258.42 59170.34 58209.69 57613.2 57033.18 56533.16 56389.94 56326.74 56360.49 56366.88 56602.34 56998.55 57237.64 57819.62 58370.3 58844.55 59569.41 60005.35 60562.65 60873.29 61315.92 61753.48 61937.07 62237.01 62596.81 62694.29 62863.57 63105.18 63283.11 63577.2 63567.11 65441.14 66613.43 67706.62 68502.16 69112.97 69549.21 69811.89 69673.77 69663.75 69432.68 69148.47 68549.88 68052.77 67700.13 67918.37 68736.71 69610.24 70100.49 70102.7 
NA 100058.1 99535.24 98912.88 98074.76 96804.15 95389.37 93568.52 91716.13 89508.02 86872.02 84151 81303.37 78265.89 75027.94 71546.09 68127.11 65628.49 63284.04 61509.06 60024.36 58901.64 57971.79 57307.81 56861.02 56599.38 56423.07 56147.83 56218.06 56170.13 56696 56826.37 57161.4 57539.43 58127.91 58800.19 59359.79 59967.02 60538.93 60894.88 61395.11 61980.35 62169.86 62436.24 62632.71 62905.77 63093.44 63340.82 63646.76 63765.24 63718.1 64807.22 65525.33 66236.75 67449.78 67864.48 68317.4 68628.16 69719.56 70574.67 70560.95 70652.33 71252.28 71719.97 72194.39 72213.71 72849.5 73023.22 73014.82 73404.42 
NA 100195.1 99785.2 98880.61 97997.94 96811.9 95464.26 93678.21 91616.8 89437.93 87087.75 84211.48 81349.5 78273.22 74940.7 71373.28 68118.65 65489.41 63442.41 61581.58 60191.84 59002.26 58165.77 57505.44 56920.48 56679.62 56536.24 56411.71 56392.44 56519.42 56798.84 57057.21 57299.14 57751.1 58298.74 58966.94 59655.83 60232.16 60461.46 60985.43 61290.11 61690.53 62017.25 62356.71 62697.07 62816.96 63170.58 63217.96 63276.59 63596.71 63845.32 65798.65 67250.43 68683.73 69986.92 71039.25 71398.34 71493.61 71290.1 71163.02 71159.04 71641.02 71825.17 72176.47 72354.22 73010.46 73334.68 73408.3 73459.85 73253.81 
NA 100141.6 99455.6 98942.97 98085.8 96756.68 95444.43 93567.21 91724.69 89220.81 87174.01 84246.79 81309.44 78202.18 75094.83 71677.82 68527.69 65899.37 63872.38 62058.13 60632.32 59498.99 58408.35 57610.93 57067 56846.14 56440.36 56299.17 56271.99 56474.63 56450.17 56677.61 57210.86 57458.4 58019.38 58724 59392.5 59945.27 60618.37 60869.51 61239.26 61650.94 62068.71 62499.17 62781.32 63001.37 63247.42 63468.42 63489.13 63405.44 63664.39 64968.83 66271.53 68366.14 69802.73 70682.71 70849.87 70614.93 70362.61 70310.19 70145.77 70065.16 70281.92 70274.41 70873.75 71659.3 72233.88 72394.22 72486.14 72992.53 
NA 99903.15 99640.58 98921.94 98111.93 96909.75 95435.74 93695.22 91523.25 89258.42 86881.51 84110.04 81189.87 78139.59 74759.18 71502.78 68399.89 65666.74 63496.88 61748.56 60175.78 59181.13 58369.78 57595.84 57003.95 56482.54 56307.66 56283.76 56285.14 56365.31 56519.06 56773.43 57258.12 57525.61 58258.43 58722.5 59485.73 59874.72 60392.23 60917.39 61370.02 61731.96 61900.04 62287.12 62450.15 62811.31 63050.18 63339.69 63448.02 63534.28 63702.94 65435.83 66679.59 67955.74 69029.45 69538.61 69757.3 70211.15 70460.36 69991.51 70301.79 70475.53 70606.95 70822.99 71236.18 71986.31 72591.23 72645.87 72832.42 72758.53 
NA 100121.3 99617.71 98948.22 98196.55 96803.62 95501.6 93648.58 91740.87 89428.4 86968.78 84075.93 81364.75 78130.4 74850.77 71433.33 68489.59 65768.61 63526.19 61779.96 60279.47 59018.14 58345.41 57539.26 57184.75 56768.29 56362.89 56263.53 56446.73 56433.43 56580.88 56976.24 57240.72 57749.15 58499.08 59092.75 59649.99 60084.52 60617.01 61166.64 61453.55 61808.31 62088.09 62360.56 62540.91 62854.42 63120.37 63304.86 63487.95 63720.64 63799.42 64321.66 65090.21 66283.56 67673.54 69158.34 70784.96 NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 99943.14 99422.28 99073.99 98174.45 96809.33 95374.44 93676.11 91685.35 89624.28 86952.88 84069.64 81262.21 78097.51 74921.08 71531.32 68247.57 65695.62 63724.01 61874.18 60462.08 59228.25 58236.57 57470.32 56797.66 56511.45 56281.08 56141.55 56392.4 56399.19 56658.88 56822.06 57350.56 57636.95 58195.65 58866 59513.54 60024.87 60501.08 60970.88 61477.16 61832.1 62224.09 62455.77 62926.18 62982.86 63342.28 63180.21 63586.53 63822.65 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 99887.09 99603.44 98977.58 97891.15 96823.19 95477.58 93590.06 91717.59 89378.75 86771.49 84016.66 81206.37 77914.55 74742.67 71427.81 68088.26 65552.44 63337.27 61786.23 60457.09 59171 58286.16 57598.43 56966.77 56669.2 56483.75 56226.23 56257.08 56394.21 56601.25 56952.09 57365.94 57781.34 58259.81 59101.26 59588.24 59922.77 60485.99 60997.39 61535.43 62004.84 62250.93 62347.73 62703.83 63083.17 63192.49 63562.5 63554.14 63705.46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 100014.9 99533.07 98994.5 98135.29 96827.96 95383.53 93685.34 91733.03 89446.24 86883.33 84078.02 81271.42 78188.91 75082.51 71770.95 68487.84 65717.36 63606.78 61933.61 60439.42 59153.84 58249.23 57775.65 57180.28 56950.93 56438.85 56398.01 56540.98 56554.64 56528.96 56905.44 57220.96 57768.37 58313.13 58831.5 59566.71 60163.05 60761.82 60998.3 61481.81 61793.41 62183.62 62386.22 62742.05 63044.8 63246.13 63457.17 63614.89 63743.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 99907.75 99549.9 98896.3 98198.84 96887.22 95393.29 93585.29 91718.48 89279.78 87061.83 84252.55 81312.39 78088.45 74860.35 71521.48 68395.81 65807.21 63654.32 61767.07 60301.26 59113.76 58251.16 57427.78 56942.24 56446.68 56210.49 56294 56320.52 56528.43 56612.39 56760.01 57231.56 57704.55 58294.21 58915.09 59601.91 60151.28 60449.49 60954 61411.86 61821.32 62059.19 62351.86 62495.21 62807.79 63081.8 63385.42 63495.52 63553.74 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
