#True quantities 
# 
#true Catch 
NA 45000.57 56001.53 65604.98 75803.81 85819.98 95514.59 103075 110984.6 118094.6 121733.4 128472.2 133290.4 136793.1 139370.1 140631 141096.8 142049.7 144550.9 145081.2 143821 140971 140122.5 139662.8 136239.5 129990.1 120447 113846.2 107320.1 98520.91 93983.53 89349.72 84624.48 79364.77 75610.22 70595.31 68196.77 64694.16 62791.47 59720.17 56741.74 53200.68 51287.34 49190.53 46860.19 31100.38 32501.28 32585.64 32797.36 33132.36 8.482745 8.877381 2632.661 3709.405 4019.017 4590.219 6287.835 6721.416 8608.906 9886.675 9958.917 11363.5 13822.1 13922.53 15375.29 16841.02 20535.83 18492.38 19607.79 21037.47 23902.7 25561.88 31013.25 31623.42 36593.15 39115.54 39118.41 39412.6 37483.18 36315.96 35553.89 36510.28 34899.54 36015.87 37612.88 39622.13 38787.19 40599.18 42757.97 44554.18 45527.71 45958.27 46689.11 50797.31 51553.79 50957.39 51012.43 50501.8 48451.72 49097.77 51583.65 50938.44 50477.54 50354.27 51366.73 51934.7 51223.48 51455.46 51207.59 50507.23 48705.9 49355.41 50774.5 50697.44 50497.6 49560 48301.45 48075.78 50235.01 50567.89 
NA 44211.03 55934.47 64931.93 77007.3 85687.76 95587.12 103357.7 111933.6 118111.3 121864.8 125933.8 131968 135664.6 139094.9 142168.3 142959.7 142622.1 142830.4 146962.3 142730.9 143932.2 140745.8 141080.4 134368 131820.1 123062.8 111463.6 105022.3 98799.14 94701.29 87342.47 82938.97 78025.04 74322.9 70711.83 67787.73 64756.05 61866.05 58670.54 56381.79 54332.28 51930.9 49270.43 47741.8 32147.12 31962.59 32574.4 32222.91 33281.25 8.510103 8.905839 9.297936 9.680074 10.05361 549.6207 768.8126 2406.175 3431.413 5032.136 8657.258 8947.791 10454.19 11684.37 14923.75 15383.76 18078.59 20913.58 23330.93 25940.09 24998.39 26367.25 29379.81 30351.75 29337.19 28261.42 30395.38 31254.5 30754.23 31235.27 33821.03 34888.75 36686.78 36489.05 38322.29 41865.15 50025.49 49480.12 49934.64 49613.43 50203.12 50431.36 50322.12 50628.79 51806.5 51660.2 51778.43 52704.89 52473.56 51867.12 50713.6 50635.1 50377.94 49522.7 49734.28 48305.26 49908.92 49014.45 49604.7 47139.04 49810.06 48892.69 49723.04 50186.27 50152.43 50234.88 50216.55 49621.72 48667.48 48751.45 
NA 44397.13 55021.63 65146.42 77901.32 85228.65 96884.11 101302.5 110666 117507.6 120936.3 128203.2 131085 136703.9 139929 142533.6 143713.9 142419.8 144258.5 144394.7 144317.4 142457.4 140133.7 139571.1 137592.6 130393 119641.2 111400.3 107494.4 100386.3 93353.19 87372.62 82328.3 80069.25 74424.09 70108.74 68817.76 63436.09 63096.62 57750.93 55502.39 53921.59 50988.99 49274.23 47996.47 31600.69 32223.01 32429.78 32046.66 33501.93 8.535569 8.930514 9.321941 315.7802 1552.845 1987.033 3171.836 4905.282 5537.94 6430.804 9045.696 10315.21 16282.33 21889.31 21054.46 21606.69 21005.85 22769.11 23353.87 25907.93 28880.19 31985.2 32266.48 29997.73 32539.58 34353.99 32617.85 33073.14 32424.47 33353.29 33590.2 32391.45 35427.43 33563.3 34683.43 34337.69 37053.3 40722.3 40212.17 37775.16 39391.64 38979.21 36459.44 37745.85 38642.8 38222.91 38510.24 39646.43 39549.62 40251.59 40951.43 41407.45 41435.8 42051.45 43759.96 44312.39 43878.73 44434.05 45534.6 46346.42 45830.69 46445.16 46206.81 47194.11 46825.09 44611.42 45614.35 45465.74 45069.96 44700.28 
NA 44087.12 55284.87 67189.74 75399.5 85547.61 95292.2 103374.6 108929.6 116512 122745.4 130112.6 133319.9 136479.6 139544.5 140483.6 142638.8 143276.4 142006.4 145444.9 143272.9 141633.1 140199.7 138218.6 135206.4 131403.9 121572.5 112716.3 106562 97689.63 93662.81 89254.75 84636.12 79242.42 75062.32 71639.23 67591.45 64919.91 61299.84 59426.7 56272.05 54803.1 52839.09 49785.17 47706.64 32139.63 31912.58 33022.41 32654.34 32749.64 1855.707 1737.336 3240.638 4972.113 7008.45 8241.96 10318.17 12683.1 14219.7 15124.78 16321.69 18616.22 19365.8 20171.93 19479.27 21404.73 23696.73 26240.08 29506.76 32072.77 34218.62 33358.8 31822.74 32980.61 35001.32 34648.77 35794.4 36410.72 35682.58 35741.82 37109.62 37476.05 38678.86 39393.84 43282.2 46495.58 42467.54 41408.23 43923.17 43110.97 51272.9 49298.06 50426.12 51060.91 48860.35 50947.12 50835.78 53116.21 53174.92 53163.15 54188.87 55307.54 54869.28 53481.58 54293.76 54270.26 54697.22 54469.74 53497.96 53117.42 50833.23 50554.23 48832.78 47608.99 45096.74 46927.47 45971.06 46121.11 46192.66 44494.41 
NA 44227.09 55314.68 66599.59 76492.64 85080.8 94516.9 103170.6 110502.8 114715.6 122097.9 126167.8 132431.4 137441.5 139575.8 141112.8 141947.2 142897.7 144414.5 147298.7 144338.7 140817.1 141172.5 138647 136149.3 129731.1 122191.2 112856.4 107305.9 98898.74 94262.28 89331.94 82993.28 78131.39 74548.18 72974.19 69506.53 63992.06 61478.34 58538.22 56615.1 53449.2 51622.36 49644.23 47892.44 31566.1 31862.73 32340.64 32861.02 33156.85 627.3599 2736.576 5049.852 8393.907 8483.421 11250.65 12879.06 13160.04 13676.89 16199.57 16791.31 18340.52 19344.23 22062.71 23011.74 24245.81 26524.39 29214.08 30391.03 31662.44 31978.85 35568.53 37327.53 34935.13 35812.14 34800.44 33909.63 40030.73 40750.38 41051.01 42749.78 45421.8 48634.2 44155.36 42418.34 44095.77 43804.37 43503.22 42450.63 44150.16 42254.05 40286.83 42077.08 39903.98 38845.53 41787.54 41652.24 44110.05 45975.99 47504.01 46858.64 50185.19 52672.29 53012.72 54185.86 53999.1 53509.22 53470.84 52308.45 51913.27 50416.12 48990.38 47705.92 48345.55 46774.73 46870.92 46763.86 46645.45 45362.15 44848.97 
NA 44112.19 56060.42 67450.08 76026.58 84024.77 95245.02 102207.5 109714.6 117275.1 123086.3 127772.9 136092.3 135580.6 140475.6 140161.2 140604.4 143475.9 144251.2 144444.3 143756.1 144425.8 139188.4 138145.9 136567.2 129413 121267.9 114054.7 107114.6 97838.73 92000.75 88212.9 84083.78 79674.26 75485.87 70836.72 67201.88 65187.24 60976.33 58657.28 55965.47 53252.95 52318.44 49463.06 47895.39 31493.91 32420.12 32543.75 32638.83 32983.59 2947.502 4847.176 4983.091 6906.356 7778.383 9654.54 10050.96 12178.6 13668.09 15540.91 15837.56 17537.74 19682.08 17979.89 22284.67 24126.19 23899.39 23355.2 25152.05 31237.12 34313.47 37356.78 36976.93 35395.7 35280.67 36975.27 37224.49 37491.89 38666.68 39206.31 39541.25 38949.83 39869.95 39938.4 40183.81 38648.86 35988.08 36054.42 37467.65 41109.17 41009.82 42239.17 46265.9 45766.56 46636.46 48222.31 47217.89 47037.18 47796.6 46512.43 50861.67 50925.49 50786.26 50770.99 49507.73 51193.51 50929.1 50827.17 49547.92 49214.38 46729.83 45871.64 44197.74 43189.33 42419.14 40987.7 40286.12 40871.85 43098.06 42429.88 
NA 44058.72 54915.83 66139.97 75224.3 86056.97 95031.88 103412.7 110896.6 118424.1 123731.9 127521.1 130599 134613.9 139016.6 142525.9 144247.4 142543.8 141753.7 144907.9 141754 143381.1 137493.6 141141.6 135995.6 131743 123457.4 111839.5 105098.3 98947.11 92967.87 90940.87 81796.58 78440.17 76417.08 71491.94 68271.1 65931.84 62736.38 58233.22 56331.33 54233.49 52097.2 50408.91 47706.21 32602.22 31843.48 32490.17 33096.65 33162.84 16063.09 16195.62 18914.29 19874.52 21421.44 25337.97 24354.93 25910.06 26037.01 24912.63 26086.8 24892.77 26019.61 27355.14 29824.24 27359.18 29624.89 28613.85 29342.71 31199.94 35037.1 32462.29 37651.26 38765.93 36434.13 33711.68 34956.4 34576.68 34816.29 33499.65 34508.02 36275.13 36532.5 37329.54 44053.08 44777.42 44549.8 41911.45 43052.17 40761.51 40857.82 40599.73 39038.34 39443.08 39429.64 38863.13 40061.57 39211.79 38438.35 38440.01 37814.95 38454.4 40034.47 40749.92 40846.28 39195.58 38832.39 41956.84 40953.46 41812.49 42563.79 43811.96 45784.22 46737.69 46780.03 47405.54 48478.6 49155.83 48724.86 46713.14 
NA 44897.72 54989.18 66612.67 75547.14 85781.74 95286.43 101350.4 111336.1 118712.6 120941.3 127790.8 131064.3 136539.3 141862.2 141187.1 143979.7 144996.1 143268.1 144484.5 142587.7 142064.6 141755.2 138076.8 136811.3 128116.1 119877.8 113661.3 106727 100188.8 93006.36 88894.64 83882.46 78071.77 74492.01 71248.22 66971.02 65154.62 60989.31 59587.99 56282.19 53903.06 51314.87 48630.17 47376.57 31458.57 32391.06 32436.54 33063.65 33276.91 4317.493 6514.752 11660.1 15294.34 15627.9 17547.45 17063.21 22337.56 24883.06 27426.26 24373.25 24281.7 26534.76 28713.3 32200.14 30677.68 32180.06 31946.96 31331.64 34342.6 35342.16 35761.37 37070.8 37224.58 38685.54 37724.69 37663.11 37307.1 40181.1 40762.91 41329.23 42404.28 44592.36 44514.24 41169.64 38902.28 40001.04 45057.49 45274.61 42523.89 42137.32 40329.28 41277.9 41014.56 39659.8 43826.23 42782.75 43423.11 43736.45 44586.35 48721.4 51777.09 51188.16 51592.65 50738.17 48251.7 50614.37 48880.94 48952.62 49247.47 49737.45 52954.1 50331.99 48315.37 48157.22 47120.46 47408.51 50424.28 49941.98 48858.87 
NA 44051.08 55239.39 67059.55 76892.09 84564.98 95406.45 103840.8 109618.4 115825.1 122326 129752.9 133687.2 136065.1 137920.3 141456.8 142260 145867.5 144858 141944.2 141982.1 140879.2 139756.1 137826.1 137103.4 130913.6 119944.6 112841.9 104874.2 99084.36 92590.28 88665.11 83497.13 80041.29 74682.62 72006.95 67532.49 64521.01 61861.88 59594.61 56785.12 53925.72 51120.59 49341.01 48008.8 31710.35 32290.42 33223.94 33416.64 33253.6 3416.077 3970.729 5109.468 7502.796 7769.499 7841.711 9122.451 10871.6 12838.73 14105.58 15500.04 18159.34 17507.58 17983.13 20380.38 20839.78 22649.93 23387.09 23935.37 24979.64 30559.6 34852.83 35033.34 37000.27 35231.59 40512.35 42568.2 40642.23 40462.07 42211.58 41836.23 44327.82 43826.71 45121.71 43878.66 45497.46 42771.91 44299.84 45435.83 50411.32 51564.45 47997.2 46879.98 47615.03 45439.94 46243.64 48181.78 46516.93 47163.11 46771.25 49125.13 49165.92 47375.52 45261.3 45279.32 46571.51 45451.09 47609.39 48895.4 47384.51 49308.55 50733.15 49066.55 49584.14 48442.74 48233.18 48460.87 48187.31 49554.88 51263.39 
NA 43691.79 55218.81 66618.37 76389.31 84827.68 95323.42 101438.3 111240 117869.2 123959 127020.3 131265.9 134138.9 137127.7 142001.1 144690 144958.8 144368.4 142316.7 142250.6 143582 141574.6 139096.9 138407.2 128031.7 121448.7 114096.4 107787.9 98579.06 94287.02 89633.58 83780.14 78987.49 75446.93 72294.88 67970.58 64137.64 61457.66 59458.04 56565.05 54491.9 51574.59 48752.72 47650.51 31676.51 31823.86 33116.16 32948.16 33506.74 8.466787 263.9214 2076.191 4347.548 4951.735 6135.153 7652.661 8276.761 11178.81 14986.45 15813.41 16713.62 21411.38 24316 24025.14 25221.46 25943.35 27809.31 27958.95 29477.46 32777.38 35376.75 38769.82 38524.73 38322.01 37442.49 35068.49 36043.49 34571.07 33557.97 35556.58 41747.94 44405.93 42101.1 42341.18 42022.33 41204.47 41829.37 42361.18 45105.18 44636.41 44937.34 46710.01 44169.73 43639.92 45808.79 45699.28 48513.95 47371.92 44122.9 43363.39 42326.52 43664.91 46845.72 45860.96 48516.33 49761.14 49828.2 49829.79 49468.15 49551.27 50599.12 48861.43 48368.81 45873.16 46062.72 46214.47 47240.73 49836.86 49614.56 
