#True quantities 
# 
#recruitment 
NA 199883.1 199478.6 198134 196122.4 193708.2 191023.1 187120.1 183311.8 178849.7 173892.8 168293.5 162368.3 156137.5 149729.7 143382.7 136798.6 131576.5 127463.7 123606.7 120925.8 118297.3 116411 115126.7 114086.9 113707.2 112991.8 112452 112352 112616 113072.6 113992 114597.3 115709.2 116818.4 117690.8 119025 120374.6 121440.6 122191.9 123121.6 123669.6 124313.1 124971.2 125588.6 126121.5 126340.4 126695.7 127252.4 127468.1 NA NA NA NA NA NA NA NA NA NA 
NA 199889.8 199014.7 197922.8 195975 193802.8 190679.6 187394.8 183580.8 178844.6 174060.5 168373.7 162517.9 156426.4 150326.1 143421.1 136707 131227.8 126808.4 123422.3 120706.2 118147.1 116230.1 115281.5 114216.7 113432.6 112838.6 112797.9 112423.2 112732.8 112939 113807.6 114438.3 115332 116683.6 117786.6 119226.4 120244.7 121184.5 122079.2 123178.3 123821.3 124463.9 125181.1 125431.6 126065 126648.2 126966 127132.2 127700.8 NA NA NA NA NA NA NA NA NA NA 
NA 199682.2 199171.6 197966 196210.1 193538.9 190950.7 187235.1 183692.5 179175.5 173970.8 168681.6 162816.2 156593 149953.2 143229.8 136731.6 131376.7 126998.1 123710.7 120709.6 118343.9 116575 115182.5 113648 112857.9 112378.3 112190.2 112204.9 112398.7 112822.7 113648.5 114516.9 115292.7 116500.4 117648.1 118817.4 119853.5 120958.3 121801.1 122785.5 123587.2 124334.3 124860.2 125455 125710.1 126138 126620 126880.5 127124.1 NA NA NA NA NA NA NA NA NA NA 
NA 199986.5 199151.2 197976.8 196363.7 193835.1 190576.8 187318.3 183535.5 179113.3 173992.7 168420.5 162897 156526.3 149905.2 143229.3 136821.2 131540.4 127127.6 123607.3 120979.7 118573.5 117264.2 115735.7 114672.1 113897.2 113276 113342.4 113289.6 113558.4 113862.3 113913.7 114997.5 115789.7 116951.8 118051.2 119349.7 120634 121550.7 122368.3 122904.9 123752.9 124467.4 124965.3 125527.9 126169.3 126412.7 127093.5 127395.5 127677.3 NA NA NA NA NA NA NA NA NA NA 
NA 199842.5 199161.2 197734.8 196029.7 193670.6 190716.9 187184.8 183201.7 178658.2 173879.8 168459.7 162870.6 156606 149931.7 143361.9 136495.8 131214.2 127072.7 123906.7 121054.8 118416.2 116564.9 115462.7 114383.9 113568.9 112978.1 112887.3 113006.4 113085.4 113621.6 114440.8 115094.5 115916.2 116607.5 118039.3 119393.9 120459.5 121334.3 122405.7 123303.8 124008.5 124664.8 125162.9 125574.5 125932 126249.7 126702.9 126727.1 127255.6 NA NA NA NA NA NA NA NA NA NA 
NA 199994.5 199260.6 197986.7 196154.4 193893.2 191125.3 187317.7 183224.8 178949.5 174290.9 168548.1 162753.2 156587.3 149914.3 143088.1 136651.7 131460.7 127205.4 123574.1 121014.4 118495.4 116974.1 115038.5 113941.4 113214.5 112855 112367.7 112343.9 112526.8 113068.4 113592.1 114319.9 115200.2 116218.3 117360.3 118570.4 119890.5 121065.4 121718.9 122696.4 123273 123885.1 124358.7 124981.6 125338.4 125823.4 126468 126308.9 126721 NA NA NA NA NA NA NA NA NA NA 
NA 199745.8 199352.1 197526.1 196080.5 193745.5 191100.1 187335.7 183096.9 178976.2 173531.5 168415.8 162449.9 156220.4 150119.4 143460.5 137034.9 131647.3 127335.4 124436 121202.8 118965.8 117215.4 115975 114980.6 113580.9 112699.2 112523.2 112314.5 112776.7 113157.9 113650.3 114301.8 115471.3 116824.4 117924.9 119114 120259.7 121326.6 122298.6 123117.6 124040.5 124718.3 125366.3 125798.5 126113.1 126441.8 126619.4 127174 127579.5 NA NA NA NA NA NA NA NA NA NA 
NA 200036.2 199247.7 197847.1 195846 193722.9 190871.6 187476.1 183304.1 179071.1 173925.4 168456.4 162826.1 156632.8 150055.8 143383.6 136868.3 131617 127526 123941 121033.9 118651.3 116732 115312.1 114038.5 113509.3 112923.7 112820.7 112720.9 113016.9 113630.4 114118.1 114545.5 115686.1 116697.1 118100.6 119433.8 120668.9 121140.8 122049.8 122760.2 123434.7 124240.3 124735 125245.8 125762.8 126205.8 126785.3 127080.3 127408.2 NA NA NA NA NA NA NA NA NA NA 
#Catch 
NA 191426.2 304973.5 410373.7 485704.5 548176.8 583186.1 605287.6 610227.1 602717.5 578007.9 561379 519473.2 499546.8 472089.5 425389.9 373650.1 332573.7 306273.1 282337.3 261190.5 246733.5 235171.8 231240.8 215782.6 212262.5 208759.2 205686 198707 196859.2 194927.7 189907.3 191983.3 187378.5 189696 190377.3 192613.4 196549.8 200412.9 201815.7 203360 209709.5 210388.2 210794.5 213573.8 218502.7 219792.6 220391.8 221689 224425.6 NA NA NA NA NA NA NA NA NA NA 
NA 194508.4 306794 404093.8 487360.8 554256.3 591447.3 610410.6 596453.7 609848.1 577540.3 559977.4 524150.2 492866.9 466479.4 426008.1 367471.1 336474.2 303742.9 280735.3 263851.5 246264.3 239517.8 228758.4 222338.2 212067.4 205341.2 202564.7 196935.7 197347.9 196735.3 192544 189929.3 192826.3 187165 189359.5 196754.4 195268.7 202459 201304.9 205304 210296 214100.3 212767.4 215974.7 222530.5 217571.3 222799.9 224570.4 219769.5 NA NA NA NA NA NA NA NA NA NA 
NA 189180.8 308831.2 413528.1 488176.9 546777.7 584040.7 603285.2 603446.9 592160.1 583031.1 557829.4 530253.1 497358.9 468350.8 425677.9 372296.1 339495.5 309967.1 279684.2 261131.8 248809.7 238190.7 230651.7 217286.1 214172 209698.4 200086.3 198290.3 198573.3 190006.4 189868.3 192891.1 189073.1 191316 186547.8 192231.2 193824.1 201386.7 201565.6 204148.2 210945.3 211930.7 210811.9 211269.5 217835.4 220792.5 219312.1 224360.5 220377.4 NA NA NA NA NA NA NA NA NA NA 
NA 191071.1 316335.8 411302.9 487888.6 542341 587934.3 594915.5 599012.7 601254.9 577893.6 558350.2 530552.1 505282.9 461175.7 428823.5 378654.1 328849.3 309713.7 280620.9 263957 244599.5 237801.8 230489.3 222604.3 215965.2 207369.8 200574.6 199635.8 193863.3 191440.5 192965.4 187308.4 190691.2 193103.1 188693.6 193009.8 197755.2 198521.8 204661.1 204563.7 206764.3 210681.7 209070.7 216328.4 218824.2 217717.8 221387.5 219498.8 220894.8 NA NA NA NA NA NA NA NA NA NA 
NA 192832.8 313796.2 411371.9 484081.2 544960.1 585300.6 608007.7 610142.1 597544.6 579136.5 562948.5 520712.1 498773.4 465757.2 420876.6 371885.6 335185.8 305297.4 282120.2 267233.3 247524 239987.7 226698.9 219791.9 210724.5 207296 200769.8 197927.5 195697.6 193313.7 190801.6 189226 193875.9 189673.5 188662 193640.2 199679.9 202299 207398.9 203903.1 207007.3 210467.9 213768.3 214626.2 219416.6 222000.7 220176.6 217344.6 220137.4 NA NA NA NA NA NA NA NA NA NA 
NA 192422.4 313947.3 411424.4 492527.1 551264.8 576436.9 600772.6 606054.6 599390.1 595718.3 556567.7 523422 492388.1 467327.2 424215.8 369404.2 331937.6 299531.7 281907.9 262361.2 249373.6 239076.4 229290.8 223306.7 213294 209038.3 201663.4 199974.1 195398.4 196568 192997.2 193075.1 190785.7 187834.6 191355.8 197462.8 194326.9 201149.8 203001.7 210987 207401.4 212150.6 211731.7 212787.4 222934.2 222969.8 220743 222306 221944.3 NA NA NA NA NA NA NA NA NA NA 
NA 191848 309482.5 409346.5 485025.8 549552.4 594933.1 606439.8 610329.4 595111.4 577274.1 556661.6 529614.7 494512.4 473029.9 424840.5 370233.9 334080.1 302072.1 283631.1 263490 249000.9 236038.8 221221.1 220337.5 217111 209848.1 198802 198316.2 193263.1 194360 192198.7 189818.8 187824 188720.4 190842.6 192203.9 195455.8 197629.4 201945.2 206577.4 212547.6 207732.6 213044.4 212697.9 216270.5 223434.1 223428.6 222665.8 221671.3 NA NA NA NA NA NA NA NA NA NA 
NA 194138.5 306008.1 404529.6 492828.2 546151 582762 611440.1 609541 596336 581184.3 559807.7 522132.5 497241.4 465682.4 427138.7 374985.4 330936.4 302825 276398.7 271557.7 251093.4 239470.7 229029.4 217124.6 214691.1 207619.9 202681.8 200258.8 194935.8 192657.4 193433.8 189472.7 190303.2 190462.6 193243.8 192210.4 197490.6 199558.6 203638.3 206110.9 210640.3 212014.3 212257.5 214924.5 215893.9 220315.7 218534.1 222052.8 221298.2 NA NA NA NA NA NA NA NA NA NA 
NA 193911.8 311624.4 405075.6 487932 560875.4 581802.1 604883.8 607554 597133.6 586781.8 553362.1 529543.5 495191.2 466284.5 420099.6 372954.2 333131.3 302431.8 280212 260694.9 252554 242840.3 229088.7 221756.3 213673.7 206050.3 201053.7 201703.6 193789.1 191595.1 195280 187803.8 186771.7 191575 189434.8 196018.8 198250 199683.1 202232.9 205662.6 207946.1 212184.4 210191.7 214126.3 213495.8 218862.1 219305.6 224480.6 227783.9 NA NA NA NA NA NA NA NA NA NA 
NA 191898.5 309499.9 408051.5 491803.6 549000.3 587954.7 603645.8 605188.9 596830 574548.1 560106 525716.9 501870.6 466727.5 422503.6 372926.3 338500.5 307541.8 282493.3 262605.5 247548.8 237462 224344.9 217349.5 218331.6 208595 202203.9 195633.1 195440.8 194895.8 190576.8 190422.3 188881.1 191986.1 188921 193158.4 195839.2 199815.3 201795.3 205927.6 210395.4 210830 213263.2 215949.6 215811.5 220447 223774.4 222622.7 221948.3 NA NA NA NA NA NA NA NA NA NA 
NA 192742.3 309521.4 397165.4 485771.8 554513.4 582837.3 601532.3 601270.8 589245.5 587560.9 557134.7 533398.4 497750 472531.1 429476.9 369238.1 337409.1 307566.2 282015.7 260972 249197.2 239671 224408.5 222302.3 212088.6 207956 203704.1 195993 195318.3 191821.2 191654.9 187889.7 188486.5 189849.8 191713.9 194748.6 199224.7 200400.7 203194 205827.6 209510.7 208308.5 212827.7 215968 214930.3 221379.4 219296.8 221464.8 223998.4 NA NA NA NA NA NA NA NA NA NA 
NA 191013.5 306394.3 407543.3 482016.7 548834.3 587269.5 601815.4 598305.4 602457.9 582023.3 556683.2 533775.6 498983.5 471879.3 424298.1 374107.4 337493.4 301998.8 283713 264425.3 252362.7 234028.7 229221 214329.2 209262.1 206219.1 201468.1 203127.1 197321.3 193200.9 190532.4 192803.7 188482.5 189268.3 189492.7 195018.6 195545.5 197269.3 202000 202958.1 202823.4 210160.4 213938 213149.1 218952.4 216986 220301.6 220343.7 224209.3 NA NA NA NA NA NA NA NA NA NA 
NA 191950.3 309158 406438.9 490320.8 544343.9 591929.7 598506.7 616210.8 600030.1 579325.1 554004.1 531655.6 499785.6 460181.6 424219.6 370522.3 333551.4 309426 279892.9 268205.5 249530.3 235688.3 225189.8 216574.4 215127.1 210753.6 204758 199223.5 195097.1 189165.3 192382.1 187706.2 191040.5 190802.5 187345.6 189688 196815.4 200091.3 199952.7 208163.3 208548.6 213711.9 212155.5 211971.2 219740.2 218235.3 217956.1 224284.4 224005.6 NA NA NA NA NA NA NA NA NA NA 
NA 191476 311031.4 405721.7 487837.8 539831.2 588034.8 609446.5 598875.3 601672.7 579756 560304.5 525570.1 494847.3 469737.7 430842.2 376627 337092.8 301130.7 280987.6 266644.8 247300.4 232692.5 226403 217460.7 214308.9 209321.1 205191.1 198065.5 197945.1 192042.4 191710.2 189780.5 185503.4 188196.3 187336.1 193425.7 197597.3 198651.6 197537.7 206839 209211.1 209424.2 214875.1 215129.2 216964 219242.5 222573.2 219371.7 224722 NA NA NA NA NA NA NA NA NA NA 
NA 196278.2 305369.2 408529.5 492681.7 541348 576902.4 601090.2 601656.4 607138.3 574621.7 559339.2 533402.9 506216 473584.9 422965.1 370860.5 332164.3 303323 283132.4 264342 248855.7 237141.1 230380.2 220160.9 211130.1 206996.1 203232.3 197134.3 197077 189046.5 190252.3 189225.2 188579.2 190589.7 186292.8 192998 196889.9 197934.9 200940.3 202188.1 207698.4 210938.9 214930.5 215105.4 217298.8 219745 220970.2 222889.4 217657.9 NA NA NA NA NA NA NA NA NA NA 
NA 191993.4 302950.1 407975 484664.4 542301.8 584501.5 607156.3 601958.5 604523.5 586618.5 553674.1 523291.3 509223.5 473101.6 416033.4 378078.5 332273.5 302251.7 281539 262166.5 244184.5 238567.8 230144.5 219062.5 214309.4 206201.7 205596.4 201989.1 197638.7 197849.9 190746.1 191964.5 189687.9 190222.9 187922.6 191486.4 197676.7 201673.9 205876.7 203692.3 208351.3 210939.8 211264.5 214818.7 218463.8 216025.4 220704.5 223594.5 222724.8 NA NA NA NA NA NA NA NA NA NA 
NA 192629 309836.1 410068.6 491891.7 553198.5 586385.1 603589 604188.9 588676.9 583726.2 548265.3 530902 503358.9 463936.4 434291.1 370462.2 333915.5 298802.9 282161.7 267023 248899.7 235271.5 227909.7 219311 212700.8 207585.4 202953.4 198432.2 197854.6 191376.4 194113.2 191312.6 192300.4 187950.7 189852.7 194025.3 193964.9 200034.4 202827.9 203844.2 207522.7 213316.3 215843.2 218174.8 217707.9 219755.9 222320.6 221176.4 223625.9 NA NA NA NA NA NA NA NA NA NA 
NA 192610.1 308381.8 404298.8 489568.5 536171.5 588315 612608.4 605145.4 591438.3 582630.3 547942.2 539386.7 504609.8 469104 424747.1 375693 328490.6 303655.8 282013.2 264610.5 246725.2 243188.1 228450.9 219252.9 212799 208204.3 202199.8 200936.4 194271.2 193077.4 192469.4 189963.9 189236.8 187991.6 187956.2 189479.6 194981.2 200981 202262.4 205875 208901 210434.9 213225.8 214182 218066.6 214809.1 222606.2 220659.6 220494.1 NA NA NA NA NA NA NA NA NA NA 
NA 188371.7 308445.5 401158.3 491823.8 546833.8 585794.2 614557.6 607051.2 599295.5 579073.6 558155.7 528988.4 488187 465006.7 429816.1 373401.8 333126.4 297555.6 285935 263103.4 250264.7 235241.8 229263.5 228219.9 217631.6 209629.8 204304.5 198028.2 195419.5 196533.5 192518.6 186985.1 185255.5 186635.1 189392.9 191196.2 196508.7 197912.4 203133.7 202851.5 208568.9 212275.9 212760 218824.1 221095.5 221190 216389.6 221303.3 228738.1 NA NA NA NA NA NA NA NA NA NA 
NA 192395.8 313251.2 414000.3 485730.7 543226 577794 605432.7 605080.5 593526.7 587884.6 551000.9 532821.9 498432.2 471529.5 423725.2 374202.8 329340.5 306804 284075.1 265183.5 250451.7 237707.5 227221.3 218002.6 215291.7 204533.4 204528.3 199707.1 193917.6 196801.8 193959.6 188148.2 190723.7 184659.8 190231.1 190939.8 200341 203262.2 203406.7 207564.2 208055.5 210763.9 212077.1 215870.2 215330.1 213814.9 218191.9 222688.4 217866.3 NA NA NA NA NA NA NA NA NA NA 
#fishing mortality 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 NA NA NA NA NA NA NA NA NA NA 
