#True quantities 
# 
#true Catch 
NA 95343.47 152015.3 200360 242290.8 274118 292483.4 304558.6 307223 303695.3 300903.2 294525.4 283785.9 271479.7 257107.6 236160.2 213274.7 193698.8 179761.8 168585.6 161909 154273.2 147814.1 141918.4 141932.6 136966.4 134887.4 131970.1 129736.9 127660.7 127577.9 124502.3 125648.7 126117 123400.2 125629.6 125265.6 129739.3 132216.8 130799.6 136804.1 135100.3 135642.4 137229.7 138380.8 136685.3 136835.1 140162.1 142165.8 141089.2 5775.972 20411.32 28321.61 64955.25 81696.64 113976.2 153507.8 149295 129470.2 138995.6 163655.1 158417.3 149624.3 149801.6 146869.3 152699.3 140832 145134.9 157424.9 162962.6 163507.1 158380.9 165314 164299.2 156978.7 162817.6 162363 163142.8 161186.9 159595.1 
NA 94318.51 152433.3 198803 239928.7 270695.4 291109.8 303727.8 307437.5 306582.6 301765.9 295267.7 286107.4 274188.5 258911.8 237275.6 210222.5 192189.5 180553.6 172043.1 162248.6 152936.2 148651.1 143784.4 139325.1 136783.3 136666.3 129889.2 126342.5 126782.7 129714.9 126259.9 126256.5 124496.6 123630.5 122881.1 126304.3 128387 131438.8 132392.1 132838.1 134272.7 134591.7 137515.9 138534.6 135918.3 140335.9 140978.4 139694.1 140101.5 1424.218 11223.94 25642.87 46594.65 72832.7 123160.9 137652.5 141271.9 147381.9 148163.8 150232.7 144928.9 162223.8 161744.6 168652.8 166275.7 159084.9 160308.2 162642.9 145952.8 154560.1 157166.2 145454.3 147610.1 155574.4 159547.2 151413.8 146620.3 147487.6 158036.3 
NA 95876.46 154253.8 197612.5 243369.5 271666.9 291223 300213.4 311888.3 307375.9 301200.9 293561.2 284107.8 267620.6 254619.3 240140.1 210940.7 196956.5 182339.8 167586.7 159172.9 156038.9 150241.7 142957.9 139954.3 136407.7 135031.6 132185.9 129618.7 129758.9 129031 122797.9 127917.2 124246.7 126937.4 123266.2 126564.4 125675.4 131481 133335.2 133046.9 134819.7 137145.8 137721.3 136923.3 138272.6 139301.7 143622 139622.6 138550.6 7.76177 14206.13 28040.18 47379.56 73196.56 87709.2 122825.8 144489.3 146049.9 152802.8 163917.4 164379.8 170319.2 169522 167655.2 165026.1 164902.4 163436.3 165297.8 165712.9 167672.9 169498 161889.8 156984.7 153034.3 160832.4 155834.9 157317.5 146733.3 149162.6 
NA 96434.76 150728 204121.9 239959.7 269932.7 289888.6 303351.5 309855.7 309919.9 303010.7 291166.3 280988.6 268963.9 254931 239762.9 211976.5 195339.6 183691.6 169974.9 161409.2 155166.1 150114.3 144118.8 139696.5 137121.5 134309.3 131726.1 130607.4 126180.3 126495.2 124762.1 125418.3 124391.8 123771.2 123124.4 125800.9 128426.5 129185.3 132035.1 135018.2 133884.4 137104.4 135982.9 138240 138791.5 140997.6 140304.2 139142.1 141358.7 7.773628 5271.803 24272.52 59098.15 78433.43 107223.9 112641.8 106774.5 131009.1 144403.4 135528.5 156747.2 168110.3 168093.2 166445.3 167786.4 164278.7 169432.2 168173.6 167667 167967.2 166994 163491.6 161963.3 163799.6 154504.9 151426.2 144884.9 157692.3 159531.4 
NA 95220.05 150848.7 202190 243272.8 267252.5 294157.2 306790.7 307453 303759.5 297784.7 292967.4 281746.4 268416 262181.8 238762.4 216713.1 191821.1 182685.7 168478.1 160231.9 155008.6 147989.9 143647.8 139211.8 136079.4 136361.8 129983 130751.5 128278.7 128875.9 127124.7 126249.9 124242.3 123029.8 123226.8 126881 132822.6 128590.4 130594.3 134429.8 135434.5 135293.3 139062.7 136129.7 138753.3 140127.1 140170.6 139027.9 140892.6 7924.273 31453.02 45369.17 84797.5 101892.7 122338.8 129802.9 133762.3 124432.6 125756.2 145218.9 152842.4 166918.5 157420.5 162710.3 152553.3 141004.6 150948.2 158412.9 157400.7 149907.4 151335.9 145033.6 144811 137357.6 146691.2 152420.1 157562.6 160322 156635.5 
NA 94185.59 151789.3 198937.4 244121.3 267628.6 298745.9 302945.8 308811.8 302233 302839.4 291892.7 283079.1 269455.7 262243 234942 212574.3 195181.2 179691.7 172030.9 159936.6 157019.1 147044.9 143188.7 137530.3 138211.5 135645.5 131609.7 128240 128202.9 127057.9 129331.6 126865.2 125759.9 123492.9 125297.9 124501.5 129727.5 129295.4 132404.7 133436.7 133408.4 136262.5 136637.7 135165.7 138556.7 138586.9 142259 140062.1 140517.8 11129.4 25485.29 38619.05 49514.97 67896.33 77532.95 91077.31 134178.8 156400.8 141706 153967.8 148428.7 161457.7 166363.5 169331.7 165045.7 155341 155839.6 154811.4 154738.9 147030 145080.4 148333.4 143947.8 140460.3 141415.2 153887.9 166567.3 160587.2 158666.2 
NA 93270 153968.2 198255.9 243937.1 269176.8 288930.2 301027.1 311932 302432.2 302793.9 292225.5 284276 269949.3 255730.7 237193 217199 195139.7 181261.4 172976.1 161082 154401.5 149548.8 142979.3 139348.5 136214.5 133973.1 130945.5 130639.1 129594.5 127415.3 126215.5 126193.9 123846.2 124355.6 122086.4 126656.1 127411.2 131451.6 131803.7 133029.9 135500.8 136894.1 136163.9 138451.5 141450.6 140569.5 138639.3 142989 140561.4 7.7009 2560.662 21100.77 32606.41 50305.43 89878.01 109022.9 153389.4 143548.8 165463.4 165355.6 160270.6 167387.7 172959.2 169683.8 169820 165948.2 155416.4 153252.7 153360.8 148093.4 141542.1 148301.2 142320.4 145470.4 152253.5 147687.8 157106.8 137809.4 133161.4 
NA 93877.36 150636.3 200841.4 243342.6 269105.5 287066.7 308314.1 308719.7 306738 302262.6 296679.1 277491.6 266155.2 261064.3 243193.5 215063.3 193045.4 178614.5 168505.4 161381 155456.2 149895.7 144297.4 138868.3 139374.2 133147.5 131489.8 127928.5 126485.8 129614.2 126616.3 125896.2 122588.6 124988.5 121565.3 126039.9 129140.3 130279.5 131891 134044.4 134497.4 132599.2 136947.1 136293.7 140488.8 137638.5 137888.7 142319.9 140756.6 7.742734 11378.34 25508.01 45427.94 64381.9 109510.2 99442.71 127549.4 160912.3 147551.5 154374.5 156991.4 169350.4 173421.3 169817.1 163329.9 168883.7 157662.2 161359.7 164061.6 143855.7 131896.2 149937.3 156662.3 154961.6 149679.1 148877.3 168600.2 166252.6 167219 
NA 94301.56 150472.4 201912.4 242400.5 269513.7 287263.6 303972.1 308974.8 304896.3 304644 295266.8 283295.7 268441.2 258494.4 236066.2 213060.7 197718.8 180812.5 171698.2 161076.2 154178.3 147777.4 143133.1 140371.4 138224.8 133748.3 130410.7 130977.2 129181.5 124181.8 126309.6 125267.9 125140.6 125656.9 122709.1 125819.8 130280.1 131763.1 131325.4 133334.3 133361.1 133099.4 139359.4 138830.7 139155.9 140398.9 140461.5 138409.8 140622.3 7.73692 3434.222 35498.73 57345.29 73602.69 122655.4 139067 162608.4 154811.3 162730.7 169975.4 170134.1 163524.9 156950.8 151106.1 145510 141625.3 146539.9 147053.9 147678.6 137156.5 137520 143341.5 141564.2 149369.4 143971.8 149764.8 143989.5 150495.2 161560.6 
NA 94254.32 151276.5 200031.7 240543.9 268732.6 296402.4 305582.1 302938 306424.5 302315.7 292640.8 281735.2 271378 255375.4 240436.2 215083.4 192286.9 182175.5 169865.3 161730.7 155749.8 148084.3 143772.4 140652.8 136234 134999 131663.5 129649.2 128860.8 126346.2 126253.8 125347.3 124918.5 123179.2 125254.9 126069.1 127919.7 130212.1 130780.3 132915.6 135241.9 136561.6 135397.5 138061.6 141662.9 138531.2 141273.8 142934.5 140392.7 7.764543 10889.37 36717.65 59299.29 89863.04 95083.81 112060.7 141364.7 163407.1 171708.8 169147.8 165682.8 148890.9 156206 155429.5 153472.5 142512.1 149180.8 167308.5 171837.2 174612.2 176270.5 174008.4 172771.5 173445.9 172804.1 176807.3 172148.6 169727.3 161851.4 
NA 93084.99 152808.8 200702.9 242137.2 270934.2 292361.7 305257.6 301962.4 305538.3 299359 292007.3 279846.1 272220.3 258778.4 238766.2 215690.9 199896.4 180444.3 166787.4 160682.7 156903.5 145994.6 146522.8 138672 137454 135736.4 134101.5 132005.1 127094.8 127172 126302.8 124631.3 124211 124468.7 123568.4 124779.8 129957.7 129747.1 133871 133086.2 135962.5 137296.2 134719.3 135503.2 136980 139889.5 139507.3 141460.9 142729.7 7.755855 9720.912 40076.21 61890.26 109746.3 121948.1 140804.7 145593.8 167432.9 156984.1 160557.3 178985.1 178398.3 173872.3 174602.8 170672.2 158181.1 150152.8 152480.8 132233.8 143920.2 137641.6 142806 139673.5 136213.7 140421.1 136314.9 141639.3 156988.6 149384.7 
NA 94206.24 150421.6 200474.9 242040.5 273466.8 291371.6 304531.7 307760.5 305520.8 302534 288151.2 283073.1 270812.9 253467.5 239532.1 212176.9 195323.9 180501.2 170897.3 163383.8 155968.4 150272.6 144205.9 140455.1 138514.3 135072.2 132250.3 130080.9 128790.4 127476.6 126606.8 125111 123982.6 123720.6 123242.3 126642.5 129631.3 128584.6 131307.4 132812.4 135154.6 136368.7 138215 136349.6 138242.2 138636.3 138045.6 142203.4 143890.5 25334.57 40892.32 66848.85 90595.75 113387.2 116789.5 152379.6 146696.3 146730.1 163765.3 154106.5 155751.1 138188.9 142968.9 147518.5 160215.3 158110.6 164532.1 140248.2 147859.6 145041.1 141730 159195.2 151572.3 162515.1 155605.7 159455.2 163861.4 171875.2 174100.2 
NA 95765.25 151676.3 199148.5 244298.5 274410.2 284936.4 304403.6 308337.6 304557.3 302605.3 291574.4 284309.7 265122.8 258024.2 239878 211977.7 195552.5 181468.2 170981.9 162783.6 154371 149698.7 147173.6 138741.3 136597.4 132167.4 132607.4 129879.1 128837.9 126809.5 128449.9 125558.9 124905.4 122046.4 124520.1 127042.4 130267.1 130826.2 130140.4 129077.3 136121.7 136484.2 138248.2 135902.5 139236 137973.4 140262 142150 141146.9 4033.269 17435.17 37229.81 54689.02 83023.87 141156.5 149972.1 163976.9 156343.1 160529.5 151525.9 141619.4 153410.3 161708.2 167482.2 166364.8 164388.7 163548.8 159815.6 149705.8 158702.1 166031.6 167002.8 166087 159303.4 158175.6 155753.9 148243.3 144505.3 131982 
NA 94123.52 152230.4 201722.9 239771.9 274996.5 287775.4 302158.3 308917.1 309086.5 298528.1 290763.4 282957.3 274548 258595.1 236725 212968.5 194179.8 183596.7 172576.1 164707.5 149851.9 147643.3 142547.5 141261.6 138373.3 133767 130959.1 132187.7 124463.8 125759 125398.2 126192.9 124939.8 123282.1 123413.8 126376.9 130568.5 128883.1 130649.6 132623.9 134716.6 135031.1 135353.6 139938.9 138671.2 136280.2 141003.2 139590.8 139118.7 7293.03 17095.38 60120.75 83994.2 117533.6 113464.8 119580.9 141990.9 162503.4 147981.3 137076.3 141461.6 153349.3 162024.6 152666.7 140742.6 154368.3 147007.7 147188.4 150295.6 157549.2 146504.5 136067.4 145197.2 160042.7 160152 157228.2 152290.4 144963.1 145294.7 
NA 94768.67 151902.1 199093.7 242648.3 269255.7 290803.3 301194.4 307864 306700.1 303754 294330.3 285808.8 270517.9 257156.8 236382.8 215527.9 194426.8 179776 167293.6 161699.6 154077.3 150639.9 145157.6 142555.6 134988.1 133208.3 130086.4 129791.5 126612.6 127449.3 126127.7 124098.6 125858.8 125421.2 122383.3 127004.6 127617.9 130132.6 130250 133022.7 134328.9 137362.6 135362.6 135584.8 139994.9 137821.7 139264.1 141752.8 141149.6 7371.538 22177.05 38367.1 64675.36 85209.65 122022.1 143165.6 144978.5 139698.7 170877.7 170274.8 171891.2 166967 166967.4 165592.8 165130.5 163191 144304.1 144759.2 135028.5 138374.1 152880.5 142713.2 144819.8 158137 153642.7 149659.7 135791.6 124210.2 126168 
NA 95791.25 152422.6 202038.7 241008 269105.4 292896.3 306296 305873.6 304862.4 299654.3 293650.1 281517.5 268061 259025.6 238769.5 214689.9 194361.2 181945 171831.8 160056.1 153948.7 150473.2 142840.4 141180.5 137310.3 136207.1 130283.8 129342.6 127973.4 126737.5 124968.5 125837.6 125170.1 122423.6 124137.7 126738 128342.5 131552.7 131063.2 133076.8 134191.3 136271.3 138861.8 135533.7 135790.2 140926.5 138832.2 141253.5 142099.6 10915.94 20638.23 25597.94 47545.81 64750.79 102512.4 107235.6 129815.3 147767.5 158855.2 168845 174047.1 168843.3 167406.2 168740.6 166905.8 165535.9 161303.2 165028.8 165717.5 160633.4 148050.6 161016.4 167237 156930.8 151473.8 145272.7 154123.7 164137.5 158566.8 
NA 93645.41 150366 203817.5 236428 278446.8 293435.1 306013.5 309243.4 306033.7 302110.7 289313.4 281858 266622.4 255921.3 239523.1 211256.8 191674.9 183127.9 167494.7 163467.9 156424.3 149145.5 145636.4 142415.2 136209.6 135466.8 129442 131008 128471.4 127561.9 127259.3 126888.6 122301.2 124688.3 124795.3 126850.4 125128.1 131560.4 132689.5 135140.4 135549.9 136100.4 135295.9 139896.9 140158.4 137020.1 139419.8 138521.8 138761.6 56.8841 10375.12 22011.01 37184.5 64871.12 94815.49 142130.8 171336.6 153760.9 152104.4 155345.1 140183.7 141426.7 140380.8 142552.5 141364.3 160397.7 142069.4 149386.1 163955.4 175451.6 172819.6 174498.7 172240.8 174011.4 170609.2 158178.1 146481.1 135803.2 129582.2 
NA 94847.81 152053.6 202521.9 241203.9 270574.4 289713.7 298465.9 307926.2 308573.8 300472.8 296901.8 284066.7 275156.6 255867.5 238078.7 212173.4 196412.1 178366.4 168328.2 162296.1 155275.7 151873.6 142923.3 141682 138481.6 133055.1 129462.1 129982.4 129449.3 128157.6 125529.5 124894.4 123602.7 123431.6 123982 127161.7 127201.2 129220.5 130050.4 131526.4 136192.9 134228.3 136240.9 136244.9 137923.5 137585.2 141470.1 140063.2 140295.5 7.760668 6652.931 22878.99 49323.75 73570.94 86137.16 101729.9 123470.1 135108.9 160567.6 162196.9 170034.9 168709.4 173498 170429.2 163651.8 148489.2 161418.5 163572.8 165582.8 161126.8 152901 154057.5 153764.2 161357.7 165519.5 149349.7 153756.2 149412.9 156984.9 
NA 94676.43 149681.2 198484.6 242563.9 269045.9 292182.1 302067.4 306985.9 306205.4 305059.7 293199.1 282242.5 271459.1 263014.2 234782.4 214434.6 194518.6 179079.9 170553.5 161402.7 153848.3 150403.1 140448.2 140387.2 136154 132757.1 132038.5 129896.6 130515.7 127673.5 126494 127544.7 124677 122303.6 124873.3 125197.9 128696.8 129579.9 132510.3 133735.9 135988.8 137547.2 138833.8 137776.5 137457.1 136542.7 139384.4 143153.7 142570.1 7.747156 13028.46 25431.96 39696.56 66673.95 83502.01 102745 134491.6 165122.4 170980.6 177020.9 174704.6 175083.2 175312.5 171663.1 166991.6 170025.6 162697.3 155828.9 158423.3 148371.8 152624 144340.6 144969.2 126778.1 127956.5 137001.9 171169.2 163449.6 150452.2 
NA 93356.58 152107.6 199998.6 241498.8 271084.3 294710.2 307004.9 305459.5 306365.2 300569.2 295717.4 280306.4 271600.5 258117.2 239067.3 211342.3 196992.7 178997 169822 161980.1 155120.3 148099.8 144512.9 139695.5 135124.6 133790 133150.3 129826 129862.8 125590.9 122932.5 122996 123957.7 124046.7 122940.9 126192.4 128274.2 131504.6 131432 131461.2 134266.8 135908.3 135168.3 138323.1 139651.8 138241.5 140066.3 142702.9 143911.2 7.802899 2865.459 30773.02 50219.4 100927.4 110873.3 139694.7 157925.4 164636.1 146769.5 154080.9 163416.7 167136.1 160661.5 162836.5 168978.9 168011.3 167916.9 157028.3 167324.2 160872.2 148352.5 154049.9 136089.5 133684.8 145121.3 139299.9 134023.2 138943.4 NA 
#true fishing mortality 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.007482895 0.02243734 0.02723354 0.05670119 0.0670494 0.0901806 0.1206762 0.1183255 0.1023948 0.1090092 0.1288199 0.1261454 0.1198511 0.1201998 0.1178617 0.1226671 0.1130092 0.1159629 0.1260608 0.1317575 0.1338355 0.1309893 0.1381926 0.1391599 0.1342443 0.1404305 0.1415621 0.1438108 0.1435751 0.1434132 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.001838284 0.01220654 0.02427437 0.03974911 0.05785067 0.09443266 0.1047494 0.1074806 0.1123987 0.1134182 0.1154318 0.1115461 0.1255377 0.1266672 0.1339984 0.1342879 0.130062 0.1322557 0.135537 0.1221344 0.1293599 0.1321771 0.122503 0.1239638 0.1308072 0.1350379 0.1288367 0.1247194 0.1251556 0.1344018 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 1.000098e-05 0.01543858 0.02660587 0.04057803 0.05838578 0.06665185 0.09084511 0.106347 0.1079191 0.1136184 0.1233319 0.1255897 0.1323602 0.1342063 0.1350135 0.1348785 0.1365695 0.1370359 0.1403193 0.142547 0.1463001 0.1502695 0.1454967 0.1422024 0.1391085 0.1469143 0.1432754 0.1453581 0.1356988 0.1375037 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 1.000098e-05 0.005694854 0.02275475 0.050195 0.06252597 0.08222534 0.08440555 0.07823093 0.09444249 0.1038191 0.09735733 0.112921 0.1228495 0.125122 0.1260762 0.1292295 0.1284764 0.1345537 0.1358023 0.1375544 0.1399452 0.1412315 0.1400878 0.1402865 0.1434096 0.1363017 0.1338395 0.1277334 0.1390236 0.141632 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.01021743 0.03468027 0.04436895 0.07648232 0.08775268 0.1025891 0.1073277 0.1095178 0.1005952 0.09997359 0.1143894 0.1206021 0.1331017 0.1271204 0.1327448 0.1254335 0.115754 0.123545 0.130192 0.130316 0.1246302 0.1259764 0.1206257 0.1199993 0.1130559 0.1199954 0.1247082 0.1295725 0.1329858 0.1310096 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.01439546 0.02814713 0.03758408 0.04364791 0.05554306 0.05994551 0.06740624 0.09721376 0.1137003 0.1037086 0.1132187 0.1098368 0.1204535 0.125921 0.1303999 0.1292109 0.1229056 0.1240723 0.1239488 0.1245163 0.1185478 0.1167279 0.1191293 0.1153714 0.1120115 0.1120986 0.1219037 0.1332317 0.1301371 0.1298461 
0.01 0.03 0.05 0.07 0.09 0.11 0.13 0.15 0.17 0.19 0.21 0.23 0.25 0.27 0.29 0.3 0.295 0.29 0.285 0.28 0.275 0.27 0.265 0.26 0.255 0.25 0.245 0.24 0.235 0.23 0.225 0.22 0.215 0.21 0.205 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 1.000098e-05 0.002784959 0.01984335 0.02744005 0.03890369 0.06580138 0.07753928 0.108536 0.1023687 0.119316 0.1214095 0.1194717 0.1266334 0.1333448 0.1334082 0.1359344 0.1349722 0.1276475 0.1263878 0.1268442 0.1225816 0.1166836 0.1217432 0.1164238 0.1184761 0.12398 0.1203973 0.1284701 0.1126116 0.107633 
